lane_id,pickup_city,pickup_state,delivery_city,delivery_state
22bf9664ca444954969f4d1b8367d96d,HOUSTON,TX,HUTCHINSON,KS
44dfc65491a4b9b18f1b4ce9cb10f054,WALNUT RIDGE,AR,MASSILLON,OH
aac888af44fb07768813c3c48c0fb741,LA PORTE,TX,AUSTIN,TX
ab05ecab0f7dca39fc91f584a061c902,HOUSTON,TX,GULFPORT,MS
d8c8f492d1f86959cd5a02e8b610dbfa,HOUSTON,TX,ROANOKE,TX
eda509e28cf15cef680b8128804e8b02,CARTERSVILLE,GA,PENSACOLA,FL
8985a277e1c47e0009e0dd18130077da,NORTH EAST,MD,SOUTH WINDSOR,CT
458eeea6baa331c00e8bdb092c967bfb,BROOKLYN,NY,JERSEY CITY,NJ
9f392a61a988d9b5b14a1ccba1524c77,COLUMBUS,OH,JOHNSTOWN,PA
7b689c4b6d8cedeff76b8aa995ae492c,CHIPPEWA FALLS,WI,CLINTON,IA
484fbece68105c2174adea91ccc5f3f9,GRANITE CITY,IL,KIRKSVILLE,MO
280664f153fe46162076f17a75c74511,CARLISLE,PA,PHILADELPHIA,PA
a86e7aa52c31c368ede3f92648bac0cc,HOUSTON,TX,AUSTIN,TX
e9c19260f9d3586865edd9beec201f4f,CARLISLE,PA,SHIRLEY,NY
92037155355bd551d4a60081e43cc2db,PHILADELPHIA,PA,CHAPEL HILL,TN
a740025f20efd0d2cfd13d5b4743a2ee,SPRING VALLEY,NY,BRONX,NY
5441d9247ecfbb52cd76b8affca8bab2,NEWARK,NJ,YPSILANTI,MI
4ad02d3f88422f978ee3139afbc7ac1d,GRANITE CITY,IL,MUSKOGEE,OK
fe95420e1b2325e32e0c21176256ccca,NEWARK,NJ,NORWICH,CT
8d48d36df3c58d35151f1e15101dc80f,CHERRY HILL,NJ,NORTH KINGSTOWN,RI
4eff04de59aa21ac74591089b7048494,CONGERS,NY,SAINT ALBANS CITY,VT
a0a63263617efd8f4fa043fe0e527979,CONOVER,NC,CROTHERSVILLE,IN
c40cf42b80a62298f2d9df19aea97daa,BALDWINSVILLE,NY,MEDFORD,MA
f2aeab61d626ed6682470e206171c0e2,LA PORTE,TX,SAN ANGELO,TX
e680612fe1d8f9a18c08cdb6f60eaa2f,NEWARK,NJ,CRANSTON,RI
f2b670d8830f76d595fe5773ad8e72ee,NORTH RICHLAND HILLS,TX,LACEYS SPRING,AL
a275eb76b5e043d3f2d238d6e49d6328,AURORA,CO,COLORADO SPRINGS,CO
b1eb87e103a3c79377c86b972f3b08e8,COMMERCE,CA,CHANDLER,AZ
baf06fe6bdbd06c793a8f09092e4d03b,JURUPA VALLEY,CA,BREA,CA
6abd51e916b4593523fc7e9c994e12f2,DUBLIN,VA,MOUNT HOLLY,NC
6e608cc81d0fd8eb5d765b69ff1a9a56,CHRISTIANSBURG,VA,COLUMBUS,OH
9b1f671e7512c86d9b55cde6dc402101,JACKSONVILLE,FL,MADISONVILLE,LA
b94d169148ce1dbc51a977d38f6939b8,FRANKLIN,IN,MOUNT VERNON,OH
abcaa7b7984b6f9ad5ade374c3b3156e,KUTZTOWN,PA,AUBURN,NY
62b2932e3917f1cee4502fdcbf16cc9b,POCOMOKE CITY,MD,ROCKVILLE,MD
497d3ab09aa57e293175d31823e1018e,YORK,PA,HACKETTSTOWN,NJ
2ed2d3cfd9a7a4e38231bf7a3fa044b9,KENT,WA,AUBURN,WA
ee93004132d0f971cae4af5db6fb46e3,ARLINGTON,TX,HOUSTON,TX
e478fd884ac0c9da29e7a3bc3b7cae06,CARTERSVILLE,GA,ALBANY,GA
8d373f430524c2288c4e853b2c8c98a0,JACKSONVILLE,FL,LAKELAND,FL
7ae0011db6efe2e12713917110aa609f,WILSON,NC,BATTLEBORO,NC
576cc223f29f124ff661c37644ef1294,LANCASTER,PA,NEWARK,NJ
27d65c70e0ea867d64fdd90b78f88d8c,BRIDGEWATER,NJ,SPRINGFIELD,MA
fa0e1a0b43e6867c5217410d93671fc0,COLONIAL HEIGHTS,VA,WINSTON-SALEM,NC
55867c9c52a4806facac05b8f932232c,CARTERSVILLE,GA,SPARTANBURG,SC
2fba2c270f6f50ea15aaa1e95a4ccbd6,BRIDGEWATER,NJ,WOODLAWN,MD
84708b53361930561efa870e7c87f900,WANAQUE,NJ,OLEAN,NY
fc50dd493e96c847be5a5e534f35420b,CONOVER,NC,CARROLLTON,GA
addda598a64855396d96d34e04f49ede,BALDWINSVILLE,NY,BERNHARDS BAY,NY
3bba0445074daac0842e806f9d741db7,DALLAS,TX,LOWELL,AR
1aa02608566427065f5dfb5f697276e1,MUKILTEO,WA,PACIFIC,WA
f3532fbedaebd41823350c4f07bca73b,COLONIAL HEIGHTS,VA,UPPER MARLBORO,MD
db2e105c0d32f77a9a61185ccd23fab5,GASTON,SC,GASTONIA,NC
8b4a8b5368e9526d8ccdd06732300270,JACKSONVILLE,FL,CHARLESTON,SC
b67d4da6653787f4fec1cab067839489,MODESTO,CA,MODESTO,CA
52fecdb52af16ec4d94fb64d7b5fc67c,BURLINGTON,NC,COMMERCE,GA
cd50020cb1a01b98c5295023755893ea,NEWPORT,TN,LACEYS SPRING,AL
4b64893df2bab29885d55b7f2995cf80,GASTONIA,NC,MONROE,GA
30203e80ef5b7f5b5f2c775b0e9d03e8,TOLEDO,OH,MOUNT VERNON,OH
e4c904174ae0630e23122cfdea125f90,CARTERSVILLE,GA,ATTALLA,AL
20b012d3a13bfab928d84464c38ee695,MARION,VA,COMMERCE,GA
af83605d5a153468b7f36113aa61eba7,WINCHESTER,VA,YORK,PA
718b02ed3bdbd7104fe6cd6d04a3cbfa,JACKSONVILLE,FL,EVANS,GA
32852fac1e3aa1a369c6dcb45cba09dc,FRESNO,CA,COLTON,CA
2588946960b8f37ac257f8fd12a999eb,LIVERMORE,CA,GARDENA,CA
8c2641219d1691787766eb2d0c9d7c73,PHOENIX,AZ,DOWNEY,CA
bd1a2f5aa06180fd64006d5a6c2f4178,WANAQUE,NJ,OCEAN CITY,NJ
7c369b9a3cf68ffb4ab882712a1cbf96,NASHVILLE,TN,LACEYS SPRING,AL
e0bf32c2a0cd83a27c9da1014a1abb93,OCEAN TOWNSHIP,NJ,NEWARK,NJ
89d3ba9218a0eb5904daf812f74ad09d,BREMEN,IN,ELK GROVE VILLAGE,IL
f530089f36930cd6a1039569e0544b3a,NEWARK,DE,CLEVELAND,NC
240aaf3cb3530b319f26c0f6d9f7671f,LOUISVILLE,KY,PARIS,TN
54a58c8ba9d3b8dcd9d9c4f181ed1324,PORTSMOUTH,VA,AURORA,IL
8c7f4390645a888fee56df3ca89eb6e0,ATLANTA,GA,SOUTH BRUNSWICK TOWNSHIP,NJ
dd1ee1dcba4418471d234e5d38eaef29,AURORA,CO,GLENWOOD SPRINGS,CO
15c2289e784c4ac81afc7b6ba24543a9,FORT COLLINS,CO,POTEAU,OK
9c807094312ad94d5731e8a50ac654b7,WILLIAMSBURG,VA,DANVILLE,VA
6309f83afeb4e1a12708adf7bde98d51,XENIA,OH,SWEDESBORO,NJ
92a2bd55f75d427e7588bb19753efdc8,CARTERSVILLE,GA,CHARLOTTE,NC
8efd181019ca6bb6afdda9dbb5c37ab9,PORTAGE,IN,CLEVELAND,NC
31a7de6acfd2497da4bbf70ea9adc469,HOUSTON,TX,WEST PALM BEACH,FL
abd4a92e33a9e1a30d7ff9fce1c5b4ed,CARTERSVILLE,GA,KNOXVILLE,TN
f0033d76bf16cd652e4711f7f4904cf5,WILLIAMSBURG,VA,SAN ANTONIO,TX
84417f2b9781533861b38e19cb5946d1,VAN NUYS,CA,FALLON,NV
d1ba020f18bf61aba035eb4d31f8f5fa,HACKENSACK,NJ,BRAZIL,IN
de7751aefc794e70319d28c6e0da72d5,COLONIAL HEIGHTS,VA,PIEDMONT,SC
745d78dd96c6d8644dd5179ea2cc6b38,COLONIAL HEIGHTS,VA,NASHVILLE,TN
7db6473cd33d3d39d3afd8f09b4ae08d,DE SOTO,KS,ST. LOUIS,MO
eeca9a46810d9fca769441edef6a4447,WALLA WALLA,WA,PACIFIC,WA
2bc8adf62245bcdb113dbd7189b6a4dd,OLEAN,NY,ROMEOVILLE,IL
6b35f20b665712074ac802c9480d8aad,OLEAN,NY,JOLIET,IL
07df6ac4271b5a19405d14c32672e9cf,PLANT CITY,FL,MONROVIA,MD
161c7861504e0dfbb985f36fe449d619,HOOD RIVER,OR,UPPER MARLBORO,MD
4cf54e1d926229c8e9e33e85f9987c2a,MONTPELIER,OH,RENO,NV
fca4a64b7ed47a7f98586a80dd3efa7d,NEWARK,DE,PORTLAND,OR
924ae63f3879ad01c1839cb5a112f80e,DELANO,CA,METHUEN,MA
76338aaf8bec2b348c326ba91c48ead0,HANOVER,PA,PORTLAND,OR
7cec369bdcf7a94b8823dfd866429ad3,LOS ANGELES,CA,NEWARK,NJ
f8674c832cda423ab70c82490559c993,LA PALMA,CA,PLANT CITY,FL
742cc66c1556aa82d36d88a573f49cad,BRIGHTON,MI,PORTLAND,OR
c93b026524c683fe2664a636ed10c7d9,CHILLICOTHE,OH,PORTLAND,OR
0de5832d94d317a51f86f0866b5689a5,COMMERCE,CA,BROOKLYN,NY
2894caaeaa8900aad22050ca0026a66c,SALISBURY,NC,RENO,NV
6b7f177a97f46e07b51592f61f6ce537,INDIANAPOLIS,IN,LAREDO,TX
aea6399d74f5c0eebf131ddb66b847ae,LAKEWOOD,NY,LAREDO,TX
c09c60145c882b1c078ce896be9edee8,MISSOURI CITY,TX,ALTAMONTE SPRINGS,FL
e209c018060d8cb4500f8441c11d88d4,PLANT CITY,FL,EUGENE,OR
62641a745b1e4ef0dd4da5691b9f43df,HAUPPAUGE,NY,PLANT CITY,FL
714fe8f35a34027bfb7ec770b249934a,TRACY,CA,MELROSE PARK,IL
8d3dc9a0569143b076c012ef11d13f0b,LODI,CA,ROANOKE,TX
b0f629670de7311e28c9f2015643b93f,HOUSTON,TX,PACIFIC,WA
df06fdd685046445b93395d3bbcdf150,CARSON,CA,MONROE TOWNSHIP,NJ
5ed17164af43e7725ed0e6a25840e408,PLANT CITY,FL,PORTLAND,OR
7083ad4cfda4f4f1711064ec7c1bdbcd,ROSSVILLE,GA,CLEVELAND,NC
dc56645de93184aa36d1a5a195c229f8,FORT COLLINS,CO,KALISPELL,MT
bc041b78d78b1d004213f8e32205d4e3,LA PINE,OR,TEMPE,AZ
31cf55b90c237869037cf45cd03d1fbf,PORTLAND,OR,PORTLAND,OR
bbf1c031c125583e08ff354bd3209559,TRENTON,MO,CLEVELAND,NC
5526fb09b42320527c887c94fe2af557,BALDWINSVILLE,NY,CODY,WY
0584759dccc2c7ce826690cb673aec89,ST. LOUIS,MO,ROCK SPRINGS,WY
180fd1425f239d0d8aaa56d72eab2b5d,PLANT CITY,FL,METHUEN,MA
a05a907b10ad834aad30b52dc1b436b5,ST. LOUIS,MO,CORPUS CHRISTI,TX
03e082701afe6ff82163bb461ede2d08,MONTE VISTA,CO,ROANOKE,TX
b5a6d3d7e9110bd802c10cf0ec9a99e1,CARSON,CA,SUMNER,WA
172e3471848215a07718eda52de1aea7,LOS ANGELES,CA,LAYTON,UT
cd3044f53f2c458ec3bd4c2a0b1cb899,ST. LOUIS,MO,HOOKSETT,NH
f6408d7e2a6222eedfb1211d02ea11c1,CLACKAMAS,OR,ROANOKE,TX
070386aec002d9914f1e33a90f9b050c,DECATUR,IN,MOUNT HOLLY,NC
7ed6586bfe3b00de00b7160a99c0478f,LOCKPORT,IL,MOUNT HOLLY,NC
11e0367fbfb8a6c39121ce31fb881039,FAIRFIELD,CA,RENTON,WA
44c29e4f8073c03a648b5f0d432202d1,GRANITE CITY,IL,HIGHLAND PARK,MI
45abdc982799674e03be17e7337f415b,FORT COLLINS,CO,UNION GAP,WA
c5ed52ed11a611a1968863836269c7ca,WILLIAMSBURG,VA,MIDWAY,FL
5be5dfcfaa90873a8f64866047782aae,MOUNT STERLING,IL,PITTSTON,PA
3e098d2362ac0a4281147b9b3007a7b2,STOCKTON,CA,PACIFIC,WA
9d50a4804f3746f3ec7d31f9d93674ca,KENT,WA,WAUKEGAN,IL
a81b2fa067588331b7e5e8106ac41de6,ST. LOUIS,MO,DICKINSON,ND
00e75de549d2cb519b8bd734369e17ba,ST. LOUIS,MO,ALEXANDRIA,LA
3408d33f4444bb8c27e64c3f51a3f160,NEWARK,NJ,MELVILLE,NY
303dcaa14eac92af67c28e89ffb53335,HOWELL,MI,CLEVELAND,NC
dbf1c90e18f7103c9f446a770a1f3046,HOUSTON,TX,EBRO,FL
6be8b68e6b23888f5b72b9853648409b,FORT COLLINS,CO,HAYDEN,ID
dfcba43a489d3b28332269973c031524,CRANBURY TOWNSHIP,NJ,MOORHEAD,MN
ce6e1294552b39d45f7ea426f5279a91,BROOKLYN PARK,MN,PITTSTON,PA
f6d874e5aee56198fb7d47604b4f2c5a,LAREDO,TX,INDIANAPOLIS,IN
49b2cce2d90cea0c18d07eaf831a2fc5,GRANITE CITY,IL,BRECKSVILLE,OH
8b61fff50453151211a3a3b583b98187,AURORA,CO,CODY,WY
066a8c17b1afe99cef628007417d399b,FORT COLLINS,CO,HURON,SD
ab3837f211d37405ec7fa497601d39c5,ST. LOUIS,MO,BEAUMONT,TX
d27aebdc0522c2b57da6dffe457133bb,ST. LOUIS,MO,MUSCLE SHOALS,AL
955ddee327d76917e2d0a03310d210e8,LODI,CA,AUBURN,WA
d0430eec89bac16d6d4626ae9bf6b79a,CARTERSVILLE,GA,UPPER MARLBORO,MD
6b405acac5937a7074dbfae1540791c4,ST. LOUIS,MO,CARTERSVILLE,GA
ff338b8108684e6a02677db92b167cf0,FORT COLLINS,CO,EUGENE,OR
d2a4f91cfd5e7d81f3836752e37e00a4,GEORGETOWN,SC,AKRON,OH
5bc09459a9e05e52fbde2261665b22e8,PLANT CITY,FL,CLAYSBURG,PA
12c8b347f4d584c409c590414a93802f,ATLANTA,GA,EPHRATA,PA
bf271348a828346e6e79cb6c3833892a,BRIDGEWATER,NJ,RAYNE,LA
7f978cecd2033689a149baac975a6c59,FORT COLLINS,CO,HARLINGEN,TX
dc654ddeb337d2ffc0cf79a39f1d7eab,FAIRFIELD,CA,UNION GAP,WA
40fa55e424cc737c93de82135ef7aed7,DUNN,NC,BRONX,NY
c3079adae01abe35a53d2eec68e57583,GRANITE CITY,IL,IRONWOOD,MI
9b5c170859579fe32d9a9f479c440d94,NEWARK,NJ,PITTSBURGH,PA
dcfa15459b1072210001fe48430b9ea3,LOS ANGELES,CA,FALLON,NV
d4a6dcc3caab471befba58fcb622d1f6,GEORGETOWN,SC,MILLWOOD,WV
5abefec72349aa2f61608b191b43838e,STALEY,NC,BROOKLYN,NY
ad147e302dc6850326cc67a8284b04fa,FORT COLLINS,CO,CEDAR CITY,UT
a7c448279832ab1bf28d835117f14a34,CARTERSVILLE,GA,MIDWAY,FL
5857857d6463cb53e0743d106ba2deb4,AURORA,CO,OKLAHOMA CITY,OK
81b6a1a113d760ffbd81e1bd0df93f87,FORT COLLINS,CO,ALEXANDRIA,LA
664012b2d7c87adc79f0e28cf9a10dcd,GRANITE CITY,IL,RAPID CITY,SD
e6cb44b346923d6fb045877af31dd7b9,GRANITE CITY,IL,SPARTA,WI
f300536f8caa4eba1ccb71f23ea9a1be,GRANITE CITY,IL,CARROLL,IA
d270e530bc3857e938718bc16e0b4587,PLANT CITY,FL,SIOUX CITY,IA
0cdf0997833e3045cd2ccd0cb9ca9adb,ST. LOUIS,MO,CARROLL,IA
af97171ebdfea216610cf31442b169d3,NEWARK,NJ,JOHNSTOWN,PA
e0116bfc8887bfa7a8aee875e5452423,PUEBLO,CO,SIOUX CITY,IA
b4c703631bd886bb371ca3352d5456e4,FORT COLLINS,CO,ADELANTO,CA
49925959b1188f940200a3e9665c26a3,ROMEOVILLE,IL,COMMERCE,GA
737951b2859bf3376efe415271a91f80,GRANITE CITY,IL,SCHOFIELD,WI
226700ba1e270da68168d4c2f5f5d94b,CARTERSVILLE,GA,EBRO,FL
41c06d0ed19a0b0c72a1c8d2da2ab805,PLANT CITY,FL,DES MOINES,IA
307bdcc3869fe24aa12a8ef09f26cfb9,NORTH CHARLESTON,SC,MEMPHIS,TN
5487ed75ac500ca0edba1a866be718ab,ETOWAH,TN,MEMPHIS,TN
7078dfdee3193d7403909c36a53c9e88,NEWARK,NJ,GRANITE CITY,IL
5aaabc5701f5c4bfe0030f26b62b73ac,JACKSONVILLE,FL,LAGRANGE,GA
ab962bdf8cfe37fdf82bc8a4e1f8408d,ST. LOUIS,MO,BAY CITY,MI
8fc64f939f2f7afc877d13252dddaf49,ANGIER,NC,BROOKLYN,NY
b1267b73be1f1d6b4a1bc116d560d10c,ST. LOUIS,MO,SIOUX CITY,IA
4d3fe8b6eacfe01902a4321359db99f5,ERIE,PA,COLUMBUS,OH
497fb7bddc84be18ed0c51467d9db414,ST. LOUIS,MO,YOUNGSTOWN,OH
ebbd7da39043e9d12329fa4903ecbd9c,FORT COLLINS,CO,LAS CRUCES,NM
cbe5315e9f5aa572939ba4f2a9c626ed,CARLISLE,PA,HOOKSETT,NH
403c3ee1a57a906834f8850d30720a0e,TUSCALOOSA,AL,PARIS,TX
90f5d94d137f52387cfdbcd4b38325c9,HOUSTON,TX,PINE BLUFF,AR
3d27fe17b3ae86eb6a4ec0cef3fb61c6,BALDWINSVILLE,NY,PORT HURON,MI
5770d834491a3cac0546aacee6ae5d0a,HOUSTON,TX,LUBBOCK,TX
cfb98df679598ae9d5bf621233177dd9,AURORA,CO,INDEPENDENCE,KS
7da8509565830264c31b5be73de3e245,BALDWINSVILLE,NY,CHESAPEAKE,VA
bd74d6e897c926c28c91dfb4229c9501,FORT PAYNE,AL,ORLANDO,FL
7b743eff60b16bc8ae9bd7eaf878e180,WILLIAMSBURG,VA,WINSTON-SALEM,NC
cffcaae5d156ffb8691c0efe83058d9d,REIDSVILLE,NC,EDISON,NJ
eb215951107598f4092e5bcef40a7e21,GRANITE CITY,IL,SAUK RAPIDS,MN
096125db6d426d7cfc471ec875dea139,VINELAND,NJ,BRONX,NY
6298018ef732b60c6da825ee4ea9e978,LA PORTE,TX,LAKE CHARLES,LA
27891f8e2684d03a65527047b3fd324f,NEWARK,NJ,ROCK HILL,SC
de5eb17d1ad5398c36ebd7fc4d4494cf,SOUTH WINDSOR,CT,BALDWINSVILLE,NY
0ea99c85a0aa6a7ff8b944f49143d9c4,ST. LOUIS,MO,DECATUR,IL
d3bea930584c2c8277a2760212898ec2,LA PORTE,TX,HOUMA,LA
e42d03bc329c887159f3bbb07b27394e,ORLANDO,FL,BRYAN,OH
d164c72fe0271e0900721c0023051108,JACKSONVILLE,FL,HICKORY,NC
bd866d38ff4136834cb8b66f88afdbf5,PITTSBURGH,PA,FAIRFIELD,NJ
ed2a105a89e288d6d9a62b6cac10d120,FRANKLIN,VA,BRINGHURST,IN
9293a0a230260c601a9fcc269e633e5b,PIEDMONT,SC,COLUMBUS,OH
10d02582901b15a23530b286d56ca045,TAMAQUA,PA,EAST JORDAN,MI
7f5e6ffc85382c5caa5f519584555cb1,HOUSTON,TX,RICHLAND,MS
008aaa073e1a5788053a0352819b2eeb,CERRITOS,CA,TRACY,CA
90773311e68dbd4ac730edebdf389fc2,JACKSONVILLE,FL,FORT MYERS,FL
e5f4ef24aa0ba1db1783909a31646d51,NEWARK,NJ,ERIE,PA
511b4bb4d18c513ffc6e050c5e3e2a22,GRANITE CITY,IL,SODDY-DAISY,TN
a88e6d7d1af43a36bf88612a28a8abad,PARIS,TN,WIXOM,MI
eea126ceacb88a7490cb28a7a430f242,BARTOW,WV,NORTON,VA
6443a7fdfe3dbd7f40ae10d69970176a,AURORA,CO,PUEBLO,CO
de50783900a5804cfe88917635c927e2,COLONIAL HEIGHTS,VA,ROCK HILL,SC
5e7acd4f2f5686c3f32f2036701eb689,PORTLAND,OR,FAIRFIELD,CA
84fbcfe2c808db5e6ba713f8cce39938,DAVENPORT,IA,COLUMBUS,OH
a35f75bfb738c424d0ea596027cbbc1f,CARLISLE,PA,SPRINGFIELD,VA
86968fbbe80378dbf0a18a541552b085,ATKINS,VA,CLEVELAND,NC
7de19f07a6c218f72eafed9a800ea711,FORT COLLINS,CO,MOBRIDGE,SD
28e88a0d94ef653bba898b2ba56a57fb,READING,PA,GOUVERNEUR,NY
3471bc3f7015deb2fd820a1be8bb5afd,MCKENZIE,TN,WEST MONROE,LA
12df0af56fa04a0241b9518f24617ee4,FORT COLLINS,CO,CODY,WY
4db4f806dba25b7d4cadb9e480f52cca,HOUSTON,TX,VICTORIA,TX
c5ea082cf2b8c83bdb943ace8d14c89c,LOS ANGELES,CA,INDIO,CA
1fdcdcec71031b7669a847b2b6b74bc0,OCONTO,WI,ALTON,IL
79cfc9b4d5a60c0de26250ccc7209421,YUMA,AZ,DELANO,CA
28c8510bdf68000f3e1eeb22dafc68d1,JACKSON,MS,ATHENS,TN
3ffc4e3047c4e51d7ef8ec69454ee458,PLANT CITY,FL,MCDONOUGH,GA
86e33d94f77ceb879902e5ab77ea254f,AURORA,CO,OGDEN,UT
730da2132cdfeb82d818ceee767c9487,PITTSTON,PA,SWEDESBORO,NJ
ee8c0a658aa9951932bb345c5ff4915d,MOONACHIE,NJ,ANGIER,NC
d95f210508aa4537b172d91ebc2a7b76,LITTLE FALLS,NY,BALDWINSVILLE,NY
b40eb5c108697f909f8e9976ecf099b5,KANSAS CITY,MO,DALLAS,TX
c41166fbfde36878969dc6ab1f243db2,JOHNSTOWN,CO,LOWELL,AR
a7dba2c671de3fa97a912e7d7536b6c8,MEDLEY,FL,RICHBURG,SC
57ca96a1e469f28ad1563be6d932da35,SAN ANTONIO,TX,LOWELL,AR
a14ce905954ee88c7c6efe857c7e5648,CONOVER,NC,HARTSELLE,AL
342f10007b99defcf71e8fa97b03e9cc,JACKSONVILLE,FL,MUSCLE SHOALS,AL
e3e8e8e209eeff3293bc2f36994e5bf5,DECATUR,IN,CANTON,OH
e6f7f231ece13f49ddabb77fa6f7ef94,TAFT,CA,TRACY,CA
a265c808d2ec975b347864ed26382f9f,ALTON,IL,COLUMBUS,OH
f259829c905ada74d776a2c5ccc5e6b3,PARIS,TX,PRYOR,OK
1c7e2c6c15c44fb7eb221875d3f11839,BEAUMONT,CA,TOLLESON,AZ
b0471a64a8d00235f2001e529d641a01,BROCKTON,MA,NEWARK,NJ
1a4f47014fdac731ddd357614f9da2e5,MEDLEY,FL,ROME,GA
113551580c63c76b802ffb10c188cd69,EDMOND,OK,ROANOKE,TX
246de6a9d20d98bf77afafe2fa8c3af0,ST. LOUIS,MO,DES MOINES,IA
a785a381f81c5c242477466b4e64067c,JACKSONVILLE,FL,HUNTSVILLE,AL
4db089483ef3a0400b03d277a47f3aa5,LA PORTE,TX,SAN ANTONIO,TX
25af33dc8481e23a5a7821f8751c5f2a,TRACY,CA,TRACY,CA
90ef7dbaeac643e1a035b36d838a4a02,CARTERSVILLE,GA,SODDY-DAISY,TN
bfb70bb6f89554708516f177658f77c2,KINGSTON,NY,NEW BEDFORD,MA
359f375a58b7c6cddeda1e2c554fe2c0,CLIFTON,NJ,ROCHESTER,NY
1438365221704cf03aa046a0b4a9810b,JACKSONVILLE,FL,PIEDMONT,SC
b22bf2078b3ffe53dd57c2d4a846d14a,NEWARK,NJ,ONEONTA,NY
e49eb098b232ee2153c146efac2ab90c,LINDEN,NJ,YORK,PA
d9fa0ee4c66679ea11d35661424ac82d,NARVON,PA,PHILADELPHIA,PA
4e052cbbdb78f6e51eff660696710a22,ZION,IL,DETROIT,MI
4ed4cff1faf85e1c97339bde7fecef31,CARTERSVILLE,GA,BIRMINGHAM,AL
513eb88be6e574b14176beb9df813097,NEWARK,NJ,OLD FORGE,PA
c517b75964a6569e489a666d6e65daed,LOS ANGELES,CA,TEMECULA,CA
ed8cd1c7a5fe6b1c0518dc71f92990f4,COLUMBIA,PA,NEWARK,NJ
54ed61aa3e268877186a90156b53d270,MIAMI,FL,COMMERCE,GA
32159e65465b31a2b74e11e69db57324,CARTERSVILLE,GA,COLUMBUS,GA
8f3ddeb4205f40be18e8474347ca6424,DALLAS,TX,HOUSTON,TX
435bd0bf6bd6cb8285da533f8766eb5b,WARRENTON,VA,EPHRATA,PA
57d2978343c971821cff110fd1f0db70,YORK,PA,NEWARK,NJ
12d5b07db6f513dc2180e5eda77bd6e8,HOUSTON,TX,LLANO,TX
d1b960d79133a51348b2b19e01a8b9f1,MEDLEY,FL,ORLANDO,FL
cca4d4be44d6421580dddeb8dc246b71,ORLANDO,FL,FORT PAYNE,AL
37d8ed11ca41a12830f2249d36b3fbd9,LA MIRADA,CA,SANTA ANA,CA
3f671fca2596448785f1865053ff53d2,CASA GRANDE,AZ,PALMDALE,CA
aa9336918b715ccfbe9f846d4176069d,PHILADELPHIA,PA,ALTOONA,PA
4d774d8398092d0638c90f7d2ce50a00,DALLAS,TX,MUSKOGEE,OK
adf2fcf5cca83905d92b11ac5faf9da3,WANAQUE,NJ,FARMINGDALE,NY
95a33916a349a15d37d2d7dfc78a87d0,DAVENPORT,IA,GURNEE,IL
5546679bdf710d525ee50c4cf3d28623,JACKSONVILLE,FL,SAVANNAH,GA
ee85fc7372ea0272e1200e1ffe5aeaa6,BROOKLYN,NY,NEWARK,NJ
43a5d83fabee1a89d347b643ebee52e9,SPRINGFIELD,MA,NEWARK,NJ
1dea0fcf8ad4067eaadcf06ed1f33227,GREENVILLE,SC,FORT PAYNE,AL
455de3444c429752ee946d99c02b0da9,CANTUA CREEK,CA,GARDEN GROVE,CA
dd395dc0800e96f476bdca1d3fe4df9d,HACKETTSTOWN,NJ,LONG BRANCH,NJ
9c9f6ffaf240ea6505762b408ebc2784,WEST PALM BEACH,FL,TAMPA,FL
4dd831da67810c65f2742e386a7de575,CONOVER,NC,NEWTON,NC
a4a8a30fd07d95bf85071f16ebcdd568,HAWTHORNE,CA,LOS ANGELES,CA
f94bdceb0a2f4ad206eeeda4059a45d4,NEWARK,NJ,MEDFORD,MA
725644948f1c5fd3ac742aa68a15a2b7,FAIRFIELD,CA,BILLINGS,MT
2dca9f8cffff1847b6a9cc8357c3f0f5,ST. LOUIS,MO,JACKSONVILLE,FL
9ad46022ddfc0f50da852d18143a15a0,FAIRFIELD,CA,MERRIMACK,NH
e3f058a7dd09f95ab705637ff669920a,ST. LOUIS,MO,DOWAGIAC,MI
be659d0d9d14fef82ab76121f41dd52f,SALISBURY,NC,GASTONIA,NC
e927f60d05cdc3a8e01d3111a9d5929a,ALEXANDRIA,VA,GASTONIA,NC
ab3f649a88261cb291604f3de1dbcd6e,TAMPA,FL,PRINSBURG,MN
09af7c48c629b72fd3083d6135241422,BRIDGEWATER,NJ,ANKENY,IA
58cadcffde826ff0ff71748d752bb3ef,PHILADELPHIA,PA,CLINTON,NY
1ba314928acf889659c04f96a39547a4,PHILADELPHIA,PA,STOWE,PA
3615ada06184424a2e0fa7e2ed6afa97,NEWARK,NJ,SOUTH SAN FRANCISCO,CA
120530d0022bb59c814ea4c7eadaa048,WILLIAMSBURG,VA,GOLDSBORO,NC
980cfe702786cf8ff03ae13acb634248,MONTE VISTA,CO,TRACY,CA
9224ef684d36344c16926df0a156bee4,THERMAL,CA,PORTLAND,OR
